sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.6817;-9.3835;-2.4122;0.6565;-9.5093;-2.3053;-0.0406;0.1938;0.0923;-0.0034;-0.0179;0.0018;11.0;-29.34;37.02;5.52;260.56;75.93;-163.98;2.0;61.908;;;;;;0 / 0;91.9;4.0;3.596;92201;2014-11-21 16:46:52:779
0.6434;-9.3428;-2.2661;0.6568;-9.5087;-2.3076;-0.0371;0.173;-0.0491;-0.0066;-0.0125;0.0039;11.0;-29.22;37.8;5.04;263.41;75.84;-164.11;2.0;51.548;;;;;;0 / 0;91.9;4.0;3.596;92701;2014-11-21 16:46:53:279
0.6339;-9.35;-2.3044;0.6566;-9.5084;-2.3089;0.0419;0.2064;0.0115;0.0019;0.0109;0.0082;11.0;-28.68;37.68;4.86;263.43;75.83;-164.13;2.0;49.563;;;;;;0 / 0;91.9;4.0;3.596;93203;2014-11-21 16:46:53:781
0.6051;-9.2997;-2.2733;0.6565;-9.508;-2.3107;0.0275;0.1628;-0.0055;0.0041;0.0056;0.005;11.0;-29.16;37.02;5.1;262.94;75.82;-164.14;2.0;50.161;;;;;;0 / 0;91.9;4.0;3.596;93703;2014-11-21 16:46:54:281
0.5884;-9.3739;-2.1967;0.6562;-9.508;-2.3107;0.0349;0.1291;0.0618;7.0E-4;-0.0017;-0.001;11.0;-30.06;37.02;6.3;260.66;75.82;-164.15;2.0;50.947;;;;;;0 / 0;91.9;4.0;3.596;94205;2014-11-21 16:46:54:783
0.6243;-9.3811;-2.1991;0.6565;-9.5083;-2.3097;-0.0796;0.1797;-0.042;-0.0047;0.0058;0.0011;11.0;-29.76;37.08;4.5;262.63;75.83;-164.13;2.0;44.471;;;;;;0 / 0;91.9;4.0;3.596;94710;2014-11-21 16:46:55:288
0.6482;-9.2997;-2.2996;0.6569;-9.5078;-2.3113;0.056;0.1722;-6.0E-4;0.0081;0.0058;0.0022;11.0;-29.22;37.44;4.68;262.94;75.82;-164.14;2.0;41.522;;;;;;0 / 0;91.9;4.0;3.596;95210;2014-11-21 16:46:55:788
0.6961;-9.3619;-2.2206;0.6575;-9.5083;-2.3094;-0.0093;0.1226;0.124;0.0092;-0.0049;-0.001;11.0;-30.18;37.2;5.82;260.61;75.83;-164.11;2.0;39.181;;;;;;0 / 0;91.9;4.0;3.59;95710;2014-11-21 16:46:56:288
0.6698;-9.3116;-2.3667;0.6569;-9.5083;-2.3094;-0.0109;0.1585;0.0881;-0.0092;-0.0155;-0.0044;11.0;-30.36;37.2;5.28;262.62;75.83;-164.12;2.0;53.762;;;;;;0 / 0;91.9;4.0;3.59;96213;2014-11-21 16:46:56:791
0.677;-9.314;-2.1919;0.6575;-9.5086;-2.3077;-0.0284;0.173;0.006;-0.0113;0.0026;-0.0012;11.0;-29.82;37.98;4.86;263.08;75.84;-164.1;2.0;64.938;;;;;;0 / 0;91.9;4.0;3.59;96713;2014-11-21 16:46:57:291
0.7129;-9.2949;-2.4217;0.6575;-9.5081;-2.31;-0.0423;0.1966;0.0382;0.0058;0.0101;-1.0E-4;11.0;-29.82;37.44;4.98;262.6;75.83;-164.11;2.0;61.247;;;;;;0 / 0;91.9;4.0;3.59;97217;2014-11-21 16:46:57:795
0.5932;-9.3236;-2.223;0.6574;-9.508;-2.3103;0.0409;0.1963;-0.0178;0.0122;-0.0038;-0.0022;11.0;-29.4;37.2;5.46;262.92;75.82;-164.12;2.0;47.078;;;;;;0 / 0;91.9;4.0;3.59;97717;2014-11-21 16:46:58:295
0.7416;-9.3164;-2.1847;0.6627;-9.5244;-2.2402;0.0094;0.1457;0.0958;0.0122;-0.0048;-0.0022;11.0;-29.58;36.66;4.92;261.46;76.22;-163.52;2.0;41.212;;;;;;0 / 0;91.9;4.0;3.59;98218;2014-11-21 16:46:58:796
0.5908;-9.4146;-2.065;0.6641;-9.5261;-2.2326;-0.0379;0.1832;0.0967;-0.0038;0.0048;0.0063;11.0;-29.22;37.8;4.8;262.1;76.25;-163.43;2.0;36.67;;;;;;0 / 0;91.9;4.0;3.59;98722;2014-11-21 16:46:59:300
0.6387;-9.326;-2.2589;0.6663;-9.5274;-2.2263;0.0652;0.1583;0.094;-0.0017;0.0112;0.001;11.0;-29.76;38.04;4.26;263.63;76.3;-163.33;2.0;40.508;;;;;;0 / 0;91.9;4.0;3.59;99226;2014-11-21 16:46:59:804
0.6243;-9.326;-2.2182;0.6684;-9.5285;-2.2214;-0.0012;0.1426;0.0627;4.0E-4;5.0E-4;-0.0012;11.0;-29.22;37.98;4.2;263.88;76.32;-163.25;2.0;42.268;;;;;;0 / 0;91.9;4.0;3.59;99726;2014-11-21 16:47:00:304
0.6626;-9.3811;-2.2829;0.6633;-9.5324;-2.206;-0.0127;0.1133;0.2283;0.0122;0.0058;0.001;11.0;-29.94;38.04;4.8;261.4;76.41;-163.26;2.0;40.781;;;;;;0 / 0;91.9;4.0;3.59;100233;2014-11-21 16:47:00:811
0.6746;-9.3835;-2.0315;0.6639;-9.5331;-2.2024;0.0106;0.1496;0.1709;4.0E-4;0.0058;0.002;11.0;-29.22;37.44;4.02;263.2;76.43;-163.24;2.0;42.705;;;;;;0 / 0;91.9;4.0;3.612;100734;2014-11-21 16:47:01:312
0.6602;-9.3739;-2.1536;0.665;-9.5339;-2.1989;-0.0048;0.16;0.0453;-6.0E-4;-0.0144;-0.0044;11.0;-29.4;37.86;3.78;263.69;76.47;-163.29;2.0;68.317;;;;;;0 / 0;91.9;4.0;3.612;101234;2014-11-21 16:47:01:812
0.6554;-9.4026;-2.1632;0.6601;-9.5364;-2.1893;-0.0046;0.1338;0.0262;-0.006;0.0122;0.0042;11.0;-28.98;37.98;4.2;263.56;76.51;-163.22;2.0;58.711;;;;;;0 / 0;91.9;4.0;3.612;101734;2014-11-21 16:47:02:312
0.5549;-9.3763;-2.1919;0.6607;-9.5379;-2.1828;-0.1058;0.1616;-0.0091;-0.0049;0.0037;-1.0E-4;11.0;-29.76;37.62;4.68;261.1;76.55;-163.16;2.0;43.776;;;;;;0 / 0;91.9;4.0;3.612;102236;2014-11-21 16:47:02:814
0.6578;-9.3763;-2.0339;0.6629;-9.5381;-2.1814;-0.0051;0.1618;0.1475;4.0E-4;5.0E-4;-1.0E-4;11.0;-29.76;38.04;4.2;263.02;76.56;-163.1;2.0;51.442;;;;;;0 / 0;91.9;4.0;3.612;102737;2014-11-21 16:47:03:315
0.7488;-9.3356;-2.1249;0.663;-9.5382;-2.1805;0.0857;0.2026;0.0557;-0.0038;5.0E-4;-0.0022;11.0;-29.76;37.2;4.68;260.53;76.56;-163.09;2.0;48.932;;;;;;0 / 0;91.9;4.0;3.612;103237;2014-11-21 16:47:03:815
0.6339;-9.3308;-2.1129;0.6633;-9.5382;-2.1802;-0.0295;0.2074;0.0673;4.0E-4;-0.0027;-0.0022;11.0;-29.64;37.62;4.5;261.0;76.56;-163.07;2.0;49.352;;;;;;0 / 0;91.9;4.0;3.612;103737;2014-11-21 16:47:04:315
0.7392;-9.35;-2.156;0.6659;-9.5381;-2.1807;0.0733;0.1881;0.0247;-6.0E-4;0.0143;0.0063;11.0;-29.82;37.62;4.08;262.94;76.56;-163.02;2.0;45.926;;;;;;0 / 0;91.9;4.0;3.612;104239;2014-11-21 16:47:04:817
0.6626;-9.3883;-2.1608;0.6674;-9.5381;-2.1799;-0.0048;0.1498;0.0192;0.0015;-0.0027;-0.0012;11.0;-28.86;37.98;4.5;261.19;76.56;-162.98;2.0;44.39;;;;;;0 / 0;91.9;4.0;3.612;104740;2014-11-21 16:47:05:318
0.6291;-9.4122;-2.0195;0.6674;-9.5383;-2.1786;-0.0383;0.1261;0.1591;-0.0017;-0.0091;-0.0033;11.0;-29.82;38.58;3.84;263.35;76.57;-162.97;2.0;40.953;;;;;;0 / 0;91.9;4.0;3.612;105251;2014-11-21 16:47:05:829
0.665;-9.3595;-2.1512;0.6686;-9.5383;-2.1784;-0.0036;0.1788;0.0272;-0.006;0.0022;-3.0E-4;11.0;-29.04;38.34;3.84;263.2;76.56;-162.94;2.0;42.308;;;;;;0 / 0;92.1;4.0;3.596;105752;2014-11-21 16:47:06:330
0.7057;-9.314;-2.2087;0.6711;-9.5378;-2.1801;0.0346;0.2237;-0.0286;-7.0E-4;0.0022;-3.0E-4;11.0;-29.4;38.04;4.02;263.18;76.55;-162.9;2.0;43.481;;;;;;0 / 0;92.1;4.0;3.596;106252;2014-11-21 16:47:06:830
0.6961;-9.3595;-2.156;0.6722;-9.5376;-2.1805;0.0239;0.1781;0.0245;0.0089;0.0044;8.0E-4;11.0;-29.4;37.5;5.1;261.09;76.55;-162.87;2.0;41.473;;;;;;0 / 0;92.1;4.0;3.596;106753;2014-11-21 16:47:07:331
0.7464;-9.3428;-2.1823;0.6755;-9.5378;-2.1789;0.0709;0.195;-0.0034;0.0057;0.0033;0.004;11.0;-29.58;38.04;4.68;260.73;76.55;-162.79;2.0;41.175;;;;;;0 / 0;92.1;4.0;3.596;107253;2014-11-21 16:47:07:831
0.7392;-9.3476;-2.2134;0.6722;-9.5403;-2.169;0.067;0.1927;-0.0444;-0.0039;0.0108;0.0072;11.0;-29.46;37.68;4.68;260.91;76.62;-162.81;2.0;40.739;;;;;;0 / 0;92.1;4.0;3.596;107753;2014-11-21 16:47:08:331
0.6674;-9.3907;-2.1799;0.6738;-9.54;-2.1691;-0.0064;0.1493;-0.0108;-0.0017;0.0054;0.0051;11.0;-29.04;38.04;4.08;262.94;76.61;-162.75;2.0;40.755;;;;;;0 / 0;92.1;4.0;3.596;108253;2014-11-21 16:47:08:831
0.6267;-9.3667;-2.1033;0.6735;-9.5397;-2.1706;-0.0468;0.173;0.0673;0.0047;0.0054;8.0E-4;11.0;-30.36;37.62;4.2;262.62;76.6;-162.76;2.0;41.884;;;;;;0 / 0;92.1;4.0;3.596;108756;2014-11-21 16:47:09:334
0.6961;-9.3715;-2.0746;0.6753;-9.5398;-2.1699;0.0208;0.1683;0.0953;4.0E-4;0.0012;-0.0013;11.0;-30.36;37.98;4.38;262.57;76.6;-162.71;2.0;40.567;;;;;;0 / 0;92.1;4.0;3.596;109256;2014-11-21 16:47:09:834
0.6937;-9.3356;-2.1392;0.6758;-9.54;-2.1687;0.018;0.2044;0.0295;-0.0081;0.0012;8.0E-4;11.0;-30.6;37.26;4.62;259.83;76.61;-162.69;2.0;40.153;;;;;;0 / 0;92.1;4.0;3.596;109757;2014-11-21 16:47:10:335
0.6698;-9.4146;-2.0267;0.6776;-9.5397;-2.1696;-0.0078;0.1251;0.1429;0.0015;0.0044;0.004;11.0;-29.94;37.5;4.8;260.51;76.6;-162.65;2.0;40.422;;;;;;0 / 0;92.1;4.0;3.596;110257;2014-11-21 16:47:10:835
0.6363;-9.3715;-2.1608;0.6747;-9.5383;-2.1763;-0.0385;0.1668;0.0156;4.0E-4;-0.0106;-0.0024;11.0;-30.0;37.62;4.92;260.69;76.56;-162.78;2.0;42.074;;;;;;0 / 0;92.1;4.0;3.601;110757;2014-11-21 16:47:11:335
0.6626;-9.3978;-2.1775;0.6762;-9.5379;-2.178;-0.0136;0.1401;4.0E-4;-0.0103;0.0022;8.0E-4;11.0;-30.0;37.98;4.5;260.68;76.55;-162.75;2.0;40.986;;;;;;0 / 0;92.1;4.0;3.601;111257;2014-11-21 16:47:11:835
0.665;-9.338;-2.2422;0.677;-9.5372;-2.181;-0.012;0.1992;-0.0612;-0.0103;-0.0042;8.0E-4;11.0;-29.4;38.22;4.38;263.05;76.54;-162.75;2.0;40.406;;;;;;0 / 0;92.1;4.0;3.601;111760;2014-11-21 16:47:12:338
0.6937;-9.3236;-2.314;0.6776;-9.536;-2.1861;0.0162;0.2123;-0.1279;0.0013;-0.0056;-0.0027;11.0;-29.76;37.8;4.8;260.76;76.51;-162.77;2.0;41.893;;;;;;0 / 0;92.1;4.0;3.601;112260;2014-11-21 16:47:12:838
0.7608;-9.3356;-2.2589;0.6783;-9.5351;-2.1898;0.0825;0.1995;-0.0691;0.0077;0.0029;-0.0027;11.0;-29.34;37.62;4.62;261.11;76.48;-162.79;2.0;46.219;;;;;;0 / 0;92.1;4.0;3.601;112760;2014-11-21 16:47:13:338
0.6746;-9.3332;-2.1488;0.6794;-9.5342;-2.1931;-0.0048;0.201;0.0443;0.0077;-3.0E-4;-0.0016;11.0;-29.82;37.26;4.92;260.37;76.46;-162.79;2.0;44.498;;;;;;0 / 0;92.1;4.0;3.601;113260;2014-11-21 16:47:13:838
0.6937;-9.3691;-2.2158;0.6804;-9.5336;-2.1955;0.0133;0.1645;-0.0204;2.0E-4;0.0104;0.0048;11.0;-29.46;37.44;4.62;260.65;76.45;-162.78;2.0;46.706;;;;;;0 / 0;92.1;4.0;3.601;113760;2014-11-21 16:47:14:338
0.6363;-9.3954;-2.2182;0.6809;-9.5328;-2.1988;-0.0446;0.1374;-0.0195;-0.0094;0.004;0.0048;11.0;-30.06;37.44;5.1;260.42;76.43;-162.79;2.0;47.056;;;;;;0 / 0;92.1;4.0;3.601;114260;2014-11-21 16:47:14:838
0.6099;-9.3308;-2.3499;0.6795;-9.5318;-2.2034;-0.0696;0.201;-0.1465;0.0023;-0.0024;5.0E-4;11.0;-29.82;37.5;4.86;261.01;76.4;-162.86;2.0;46.79;;;;;;0 / 0;92.1;4.0;3.601;114760;2014-11-21 16:47:15:338
0.6889;-9.2997;-2.2446;0.6792;-9.5303;-2.21;0.0097;0.2306;-0.0346;0.0087;0.0051;-6.0E-4;11.0;-28.98;37.44;4.26;262.97;76.36;-162.92;2.0;43.367;;;;;;0 / 0;92.1;4.0;3.601;115260;2014-11-21 16:47:15:838
0.6602;-9.3164;-2.2446;0.6797;-9.5297;-2.2128;-0.0195;0.2132;-0.0317;0.014;-0.0013;-0.0038;11.0;-29.76;37.68;5.04;261.16;76.35;-162.93;2.0;42.639;;;;;;0 / 0;92.1;4.0;3.607;115760;2014-11-21 16:47:16:338
0.6889;-9.3452;-2.2326;0.6801;-9.5288;-2.2164;0.0088;0.1836;-0.0162;0.0109;0.0029;-6.0E-4;11.0;-29.82;37.26;5.4;260.71;76.33;-162.95;2.0;41.479;;;;;;0 / 0;92.1;4.0;3.607;116260;2014-11-21 16:47:16:838
0.6722;-9.168;-2.6564;0.6798;-9.5279;-2.22;-0.0076;0.3599;-0.4363;0.0194;0.0061;5.0E-4;11.0;-28.98;37.56;4.8;261.56;76.3;-162.97;2.0;41.061;;;;;;0 / 0;92.1;4.0;3.607;116760;2014-11-21 16:47:17:338
0.6602;-9.4433;-1.8878;0.6913;-9.533;-2.1944;-0.0311;0.0896;0.3066;-0.0041;0.069;0.0207;11.0;-29.64;37.62;4.8;261.25;76.29;-162.94;2.0;41.492;;;;;;0 / 0;92.1;4.0;3.607;117260;2014-11-21 16:47:17:838
0.8661;-9.2686;-2.551;0.7045;-9.5286;-2.2095;0.1616;0.2601;-0.3415;0.014;0.0615;0.0122;11.0;-29.4;37.68;4.44;262.93;76.32;-162.32;2.0;42.64;;;;;;0 / 0;92.1;4.0;3.607;117764;2014-11-21 16:47:18:342
0.6554;-9.3523;-2.0458;0.7021;-9.5509;-2.1115;-0.0467;0.1986;0.0657;0.0236;0.0104;0.0016;11.0;-29.04;38.16;4.86;259.28;76.89;-161.61;2.0;52.692;;;;;;0 / 0;92.1;4.0;3.607;118282;2014-11-21 16:47:18:860
0.6937;-9.3284;-1.9908;0.7118;-9.5675;-2.0316;-0.0181;0.2391;0.0409;0.013;0.0189;-6.0E-4;11.0;-29.58;37.62;3.6;259.47;77.32;-160.69;2.0;51.371;;;;;;0 / 0;92.1;4.0;3.607;118782;2014-11-21 16:47:19:360
0.7129;-9.35;-2.0554;0.7067;-9.5678;-2.0319;0.0061;0.2179;-0.0235;0.0045;0.0019;-0.0038;11.0;-30.6;37.8;4.26;259.3;77.33;-160.82;2.0;57.758;;;;;;0 / 0;92.1;4.0;3.607;119282;2014-11-21 16:47:19:860
0.6913;-9.4002;-2.0937;0.7082;-9.5681;-2.03;-0.0169;0.1679;-0.0637;-0.0136;-0.0088;-0.0027;11.0;-30.36;38.16;4.08;259.5;77.34;-160.76;2.0;51.14;;;;;;0 / 0;92.1;4.0;3.607;119784;2014-11-21 16:47:20:362
0.6458;-9.4433;-2.0554;0.7078;-9.5674;-2.0342;-0.0619;0.124;-0.0212;0.0055;-0.0013;-6.0E-4;11.0;-29.76;38.16;3.96;259.6;77.31;-160.81;2.0;42.107;;;;;;0 / 0;92.1;4.0;3.607;120284;2014-11-21 16:47:20:862
0.7057;-9.4002;-1.9668;0.7087;-9.5669;-2.0355;-0.003;0.1667;0.0687;0.0077;0.0029;-0.0016;11.0;-29.16;37.98;4.26;259.92;77.3;-160.8;2.0;41.892;;;;;;0 / 0;92.1;4.0;3.609;120785;2014-11-21 16:47:21:363
0.5764;-9.3212;-2.1703;0.6996;-9.5687;-2.03;-0.1232;0.2475;-0.1404;0.0396;0.0072;5.0E-4;11.0;-29.64;37.98;4.98;257.71;77.26;-160.87;2.0;61.928;;;;;;0 / 0;92.1;4.0;3.609;121285;2014-11-21 16:47:21:863
0.9954;-9.4529;-1.0546;0.826;-9.6621;-1.4611;0.1694;0.2092;0.4064;0.1696;-0.0077;-0.0315;11.0;-30.18;37.62;4.08;254.11;78.62;-157.36;2.0;44.917;;;;;;0 / 0;92.1;4.0;3.609;121786;2014-11-21 16:47:22:364
1.8453;-9.5798;-0.48;0.9339;-9.7576;0.2985;0.9114;0.1778;-0.7786;0.4465;0.0285;-0.0144;11.0;-29.94;37.86;3.48;153.18;84.26;-72.27;2.0;69.512;;;;;;0 / 0;92.1;4.0;3.609;122288;2014-11-21 16:47:22:866
0.6363;-9.2877;2.3116;0.9762;-9.5451;2.0274;-0.34;0.2574;0.2842;0.1419;0.0391;-0.0102;11.0;-30.96;41.64;-5.28;106.92;76.73;-25.71;2.0;70.908;;;;;;0 / 0;92.1;4.0;3.609;122788;2014-11-21 16:47:23:366
0.8182;-9.3116;2.5606;1.0051;-9.4308;2.4946;-0.1869;0.1191;0.066;0.0929;0.0466;0.0175;11.0;-30.6;44.34;-14.1;116.18;74.08;-21.95;2.0;63.001;;;;;;0 / 0;92.1;4.0;3.609;123288;2014-11-21 16:47:23:866
-0.422;-9.5008;2.6588;0.0142;-9.361;2.9226;-0.4362;-0.1398;-0.2638;-0.0935;0.2767;-0.1188;26.0;-31.32;44.28;-19.5;99.08;72.16;-0.61;2.0;72.806;;;;;;0 / 0;92.1;4.0;3.609;123853;2014-11-21 16:47:24:431
0.416;-9.2973;2.5295;0.3428;-9.44;2.6342;0.0732;0.1428;-0.1047;-0.0488;-0.0312;-0.008;23.0;-26.76;45.18;-22.56;118.86;74.28;-7.41;2.0;62.214;;;;;;0 / 0;92.1;4.0;3.609;124354;2014-11-21 16:47:24:932
0.6746;-9.3907;2.3451;0.5647;-9.481;2.4419;0.1098;0.0904;-0.0968;0.0055;0.0029;0.0058;23.0;-25.56;45.84;-22.56;127.67;75.19;-13.0;2.0;71.499;;;;;;0 / 0;92.1;4.0;3.609;124855;2014-11-21 16:47:25:433
